id_licitacao,id_estado,id_orgao,cd_orgao,nm_orgao,nr_licitacao,ano_licitacao,cd_tipo_modalidade,permite_subcontratacao,tp_fornecimento,descricao_objeto,vl_estimado_licitacao,data_abertura,data_homologacao,data_adjudicacao,vl_homologado,tp_licitacao,assunto,tipo_licitacao,tipo_modalidade_licitacao,sigla_estado
0578d276b53e161bcc991c52cbb4ed59,99,1b67d3ccb8c343f0940a1d2fedb6df8e,160004,59  BATALHAO DE INFANTARIA MOTORIZADO,000272020,2020,6,NA,NA,"Objeto: Aquisição de medicamentos para auxílio do combate ao COVID-19, para atender a demanda do 59º BIMtz",4350,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
17fa066d118f1d9c429e7c7ba3c62e1c,99,18b57d5ad2068b5616bac6bba51cb2db,160081,23 ESQUADRAO DE CAVALARIA DE SELVA,000272020,2020,6,NA,NA,Objeto: Atender despesas com aquisição de material Hospitalar.,2715.1,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1811f7faef07d9aa28a75ace5dae4173,99,6fbf5afb71a058ac012d612b56a7c7ae,160136,9º GRUPAMENTO LOGISTICO,000272020,2020,6,NA,NA,"Objeto: Serviço de revisão do cilindro hidráulico CH, da viatura guincho Worker, para fins de socorro das viaturas empregadas no combate a pandemia.",2146,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
9ebbc3fbea488d1214fa84649a540d8c,99,908332e2fba599a509c0e38a0c7dbe76,160350,17A BASE LOGISTICA,000272020,2020,6,NA,NA,Objeto: Aquisição de material para atender ações de combate aos efeitos do COVID-19.,3474,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
48423a09a4c22e3a7f96a8b8e69eea9c,99,487459766465a6549200e12e920aeb0e,160421,9 BATALHAO LOGISTICO,000272020,2020,6,NA,NA,"Objeto: Aquisição de Gás comprimido (oxigênio) para a Seção de Saúde, em apoio a ação de enfrentamento ao COVID-19",3200,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
08c1f3b4642db5376affc9fc98a2c1b9,99,7bc7b1cde7a1667c6198bab2c98c17ba,194045,FUNAI-COORDENACAO REGIONAL DO MADEIRA/AM,000272020,2020,6,NA,NA,"Objeto: Destinado a cobrir despesas com contratação de empresa para fretamento de veículos que serão utilizados na logística de entrega das cestas básicas de alimentos oriundos do TED MMFDH, CONAB e FUNAI, para indígenas jurisdicionados a esta Coordenação Regional que encontram-se em situação de vulnerabilidade por conta da pandemia de COCID-19.",14000,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
524e8fe05a67bc2b1b01185df12d0158,99,73eab9c3931099462bc6efde9cd5261d,160495,HOSPITAL MILITAR DE AREA DE SAO PAULO,000282019,17,-99,NA,NA,"Objeto: Pregão Eletrônico -  ANEXO A   Relação de Itens e Especificações Técnicas - Aquisição de materiais de permanentes, de uso médico, odontológico, laboratorial e hospitalar, a fim de atender as diretrizes estabelecidas pela 2  Região Militar   pregões centralizados (GCALC) - Requisição n 352 (NUP: 64584.018365/2019-78), de 12 de julho de 2019.",18000,2020-02-17,2020-06-15,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
24951ab111519678dca025f30e0ef3a8,99,19f48ab8c8b0f86e192a97c82f790791,153045,UNIVERSIDADE FEDERAL DO CEARA,000282020,2020,6,NA,NA,Objeto: Aquisição de analisador químico para o Laboratório de Análise Clínicas e Toxicológicos para o desenvolvimento de ações de enfrentamento da pandemia do coronavírus no âmbito da Universidade Federal do Ceará.,75000,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ada3fe4936877923cea7b952d7b5c9e0,99,7c3cad816e8f02f586128cacf8e53cd9,154054,FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL,000282020,2020,6,NA,NA,"Objeto: Aquisição de agitadores magnéticos, mini centrífugas, agitadores de tubos, estufas bacteriológicas e cabines de segurança biológica necessários para as ações de enfrentamento ao COVID- 19.",64000,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0e37a47193e95ac42a34a00db28ee9da,99,92de4bd038802c27a00a7bd39b8654a2,158154,INSTITUTO FEDERAL DE SAO PAULO,000282020,2020,6,NA,NA,"Objeto: Aquisição de material consumo/permanente para atender as necessidades do câmpus São Miguel Paulista na prevenção ao coronavírus (COVID-19), conforme condições, quantidades e exigências estabelecidas no termo de referência",448,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
18abd3609f19c094316ed23b3a28a1c0,99,bef9c8e39a4a292bee741513671ede06,158720,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,000282020,2020,6,NA,NA,"Objeto: Aquisição de equipamentos para os Laboratórios Institucionais de Pesquisa em Biologia  Molecular da UFSB, para atender demandas de curto-médio prazo relacionadas à pandemia  da COVID-19 e demandas de médio-longo prazo que requeiram a abordagem molecular em  ambiente de segurança biológica.",27680,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
86fba4312df78b5a284e55c72827fe74,99,18b57d5ad2068b5616bac6bba51cb2db,160081,23 ESQUADRAO DE CAVALARIA DE SELVA,000282020,2020,6,NA,NA,Objeto: Atender despesas com aquisição de material laboratorial.,23692.76,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
2ff7d3d2d48fffb818aa3c304829f0c2,99,6fbf5afb71a058ac012d612b56a7c7ae,160136,9º GRUPAMENTO LOGISTICO,000282020,2020,6,NA,NA,"Objeto: Serviço de revisão do cilindro hidráulico CH, da viatura MBB AXOR 2831, para fins de transposição e transporte de contêiner, no combate a pandemia.",4402,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d2be17834843d888ed5c0d5438149606,99,d013b0fb8cf41063576a759163e72f88,160185,14 BATALHAO LOGISTICO,000282020,2020,6,NA,NA,"Objeto: Contratação de serviço de manutenção dos geradores do Hospital de Campanha do 14º Batalhão Logístico, sendo desdobrado em apoio aos esforços de mitigação e disseminação do novo coronavírus.",16800,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
48a6664285c837141f5ac076f9a00569,99,aee1c9f5431e4d9871217c59b1a362bd,160200,PARQUE REGIONAL DE MANUTENCAO/7,000282020,2020,6,NA,NA,"Objeto: Aquisição de bombona 5L de álcool 70%, material será empregado no combate ao COVID-19.",1505,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
14334ab68dd050f2b11a0d96fdb94388,99,1ec3be6dc70a3ba467c90c3f4a4ca91c,194018,COORDENACAO REG.BAIXO SAO FRANCISCO/BA,000282020,2020,6,NA,NA,Objeto: Aquisição materiais para Proteção Territorial na comunidade indígena Kaimbé.,13610,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
2028bc787132746567d4b5eed5a44755,99,8fbffa28ca44b90a01b38fd20641cf6b,194077,COORDENACAO REGIONAL NORDESTE 1/AL,000282020,2020,6,NA,NA,"Objeto: Contratação de Empresa PARA transportar cestas básicas para atender as famílias indígenas residentes nas Comunidades Indígenas nos Estados de Alagoas, Pernambuco e Sergipe, em situação de extrema insegurança alimentar , vulnerabilidade social e econômica em virtude do enfrentamento da emergência da proliferação do novo coronavírus (Covid-19).",38940,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
fd9b23434ff147deac9ab2531df4368c,99,0e7ad9a0895f306010487dd72efee7c5,782700,HOSPITAL NAVAL_DE SALVADOR,000282020,2020,6,NA,NA,Objeto: Aquisição de equipamentos hospitalares que serão utilizados nos leitos de enfermaria COVID-19 e na enfermaria Ala B.,24600,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
74487f6697b9dd189ef04e47c70b3d8a,99,75dc50c06e3cb8e13c24c46399642fa8,112408,HOSPITAL DAS FORCAS ARMADAS,000292020,10,-99,NA,NA,"Objeto: Pregão Eletrônico -  Registro de preço para aquisição emergencial, nos termos da Lei 13.979, de 6 de fevereiro de 2020, e MP 926/2020, de material consumo, para o Laboratório de Pesquisa, destinados a atender às necessidades de diagnóstico e das pesquisas sobre COVID 19, no Hospital das Forças Armadas, (Processo 60550.014027/2020-37).",235840,2020-06-10,2020-06-15,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
1d56e8e29f4afc12aaffa506286e143b,99,536ae3c79254a461b94cc03896c2c0fc,153032,UNIVERSIDADE FEDERAL DE LAVRAS,000292020,2,-99,NA,NA,"Objeto: Pregão Eletrônico -  Material de segurança, de limpeza e de acondicionamento para enfrentamento ao covid 19",0,2020-06-02,2020-06-15,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
0880a3fdfe7c845d8e6a29dde589923c,99,19f48ab8c8b0f86e192a97c82f790791,153045,UNIVERSIDADE FEDERAL DO CEARA,000292020,2020,6,NA,NA,Objeto: Aquisição de equipamentos (Refrigerador Científico e Ultrafreezer -86C vertical) para o desenvolvimento de ações de enfrentamento da pandemia do coronavírus no âmbito da Universidade Federal do Ceará.,102420,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3a7bc6bd8658710765af7c07b7a7da02,99,96edb01612e1365c06349e3369c084d0,153286,FACULDADE DE FARMACIA/UFMG,000292020,2020,6,NA,NA,Objeto: Aquisição de tampas e lacres para frascos de penicilina e eletrodo para PHmetro.,970,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
065e9293ff9093c63d2ab7d8846b5355,99,bef9c8e39a4a292bee741513671ede06,158720,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,000292020,2020,6,NA,NA,"Objeto: Aquisição de equipamentos para os Laboratórios Institucionais de Pesquisa em Biologia Molecular da UFSB, para atender demandas de curto-médio prazo relacionadas à pandemia da COVID-19 e demandas de médio-longo prazo que requeiram a abordagem molecular em ambiente de segurança biológica.",27680,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
344da34cffca1c0660394261ad0e37c9,99,18b57d5ad2068b5616bac6bba51cb2db,160081,23 ESQUADRAO DE CAVALARIA DE SELVA,000292020,2020,6,NA,NA,Objeto: Atender despesas com aquisição de material farmacológico.,9131.97,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
82256f609b6e1ca43c868376b0bedc5a,99,1ec3be6dc70a3ba467c90c3f4a4ca91c,194018,COORDENACAO REG.BAIXO SAO FRANCISCO/BA,000292020,2020,6,NA,NA,Objeto: Destinado a custear serviços profissionais responsável pela equipe de costureiras que irão executar produção de mascara na comunidade indigena Tuxá/Rodelas.,17500,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
990b6485db0a901ab94fe7e29872baae,99,80588a9e8fa97aa57d075770b4f18f87,194028,COORDENACAO REGIONAL DE CUIABA/MT,000292020,2020,6,NA,NA,"Objeto: Aquisição de veículos de tração mecânica (motocicleta e quadriciclo), visando ao fortalecimento das atividades de fiscalização e monitoramento das terras indígenas Piripkura e Kawahiva do Rio Pardo para resguardar a vida dos povos indígenas isolados, que ali vivem, de alta vulnerabilidade epidemiológica",44430,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
25e54dce94cc04e3c73ccb61cb2833cd,99,8fbffa28ca44b90a01b38fd20641cf6b,194077,COORDENACAO REGIONAL NORDESTE 1/AL,000292020,2020,6,NA,NA,Objeto: Aquisição de material de higiene,6847.5,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
f1baf22cb27345503d83d26f79f5a053,99,0e7ad9a0895f306010487dd72efee7c5,782700,HOSPITAL NAVAL_DE SALVADOR,000292020,2020,6,NA,NA,"Objeto: Serviço de adequação e reestruturação dos Sistemas de Exaustão e Refrigeração, com instalação de filtro absoluto HEPA e readequação/remanejamento do circuito de climatização interna de Enfermaria COVID-19.",33500,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
436b1d7343a4843b86d0872c1a3f0f62,99,a6f6648f505f8091d106fc218d554cf8,155180,HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO,000302020,2020,6,NA,NA,"Objeto: Aquisição em caráter Emergencial de Equipamentos Médico-Hospitalares (Vídeo Laringoscópio + Lâminas Reutilizável Curva n  3, 4 e 5) considerados pela Organização Mundial de Saúde (OMS), assim como pelo Ministério da Saúde, como essenciais no enfrentamento da emergência de saúde pública de importância internacional (ESPII) decorrente do coronavírus",42540,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d9554429633305161d71836f9f298d58,99,bef9c8e39a4a292bee741513671ede06,158720,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,000302020,2020,6,NA,NA,"Objeto: Aquisição de equipamentos para os Laboratórios Institucionais de Pesquisa em Biologia Molecular da UFSB, para atender demandas de curto-médio prazo relacionadas à pandemia da COVID-19 e demandas de médio-longo prazo que requeiram a abordagem molecular em ambiente de segurança biológica.",22800,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
e77d3183779aef3436a7b984ecec2dd5,99,8fbffa28ca44b90a01b38fd20641cf6b,194077,COORDENACAO REGIONAL NORDESTE 1/AL,000302020,2020,6,NA,NA,Objeto: Aquisição de material de higiene,3005,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
95a2fd88f6ebef684db477f36dd4b04d,99,b57b27531533b5a3cb5c005f5a0fdc89,200116,SUPERINTENDENCIA REG. POL. RODV. FEDERAL-RJ,000302020,25,6,NA,NA,"Objeto: Reservatório para dispenser higienizador para álcool gel para todo o efetivo da SPRF-RJ como uma das medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do atual surto de COVID-19, causado pelo coronavírus 2019-nCoV.",1993,2020-05-25,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
cb3ac0ec27329a9938d1c78d46a92ed7,99,19f48ab8c8b0f86e192a97c82f790791,153045,UNIVERSIDADE FEDERAL DO CEARA,000312020,2020,6,NA,NA,"Objeto: Aquisição de equipamento (Destilador de água tipo pilsen 10 L), para o desenvolvimento das seguintes ações de enfrentamento da pandemia do coronavírus no âmbito da Universidade Federal do Ceará: - Produção de Álcool 70 Glicerinado 2% e Álcool-gel 70%.",3382,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b1d95d508d8848e47823344c87386b67,99,bef9c8e39a4a292bee741513671ede06,158720,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,000312020,2020,6,NA,NA,"Objeto: Aquisição de sistema de eletroforese horizontal e fonte de eletroforese para os Laboratórios Institucionais de Pesquisa em Biologia Molecular da UFSB, para atender demandas de curto-médio prazo relacionadas à pandemia da COVID-19 e demandas de médio-longo prazo que requeiram a abordagem molecular em ambiente de segurança biológica.",5863,NA,2020-06-19,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
668874c12a00676b963628b5e1d9996d,99,8fbffa28ca44b90a01b38fd20641cf6b,194077,COORDENACAO REGIONAL NORDESTE 1/AL,000312020,2020,6,NA,NA,"Objeto: Aquisição de material de limpeza e higienização, para atender às necessidades da Coordenação Regional Nordeste I por meio do Segat no âmbito das ações de enfrentamento ao COVID-19.",1853.7,NA,2020-06-17,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
56eea25303d70e152b0a641c09dc699d,99,d227bfe50e49043c980108b794aa971d,254446,INSTITUTO DE TECNOLOGIA EM FARMACOS,000312020,27,5,NA,NA,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços de suporte técnico em áreas de produção, de operações e de qualidade na fabricação de medicamentos, com disponibilização de mão de obra exclusiva, de forma contínua, a serem prestados nas dependências do Instituto de Tecnologia em Fármacos   Farmanguinhos, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos",107907037.94,2020-05-27,2020-06-22,NA,NA,NA,NA,NA,Pregão,BR
ccbedc994a3bb05ba55a60037fa1335f,99,d9f074f9a453cca4985a5df7b874255b,781332,DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,000312020,2020,6,NA,NA,"Objeto: Prestação de serviço de revisão da viatura administrativa placa LMQ8D42, empregada no planejamento, coordenação e gerenciamento das ações estratégicas da COVID-19.",839.47,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
e18f81373b9e0501dc1298167647c079,99,a95e8b6fc77ea2a955544995610f306e,153028,UNIVERSIDADE FEDERAL DE ALFENAS,000322020,2020,6,NA,NA,"Objeto: Aquisição de 30 (trinta) barreiras acrílicas para mesa ou balcão, em acrílico transparente, para enfrentamento da Covid-19, para atender à solicitação da Reitoria da UNIFAL-MG. Todas as informações e descrição detalhada do item encontram-se no Termo de Referência e Anexo I publicados na página de licitações da Unifal-MG,www.unifal-mg.edu.br/licitacoes, link Cotação Eletrônica em andamento. Todos os encargos, impostos e frete deverão estar inclusos.",2280,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1954fba5a17b0c4f042262a66b7ea15c,99,19f48ab8c8b0f86e192a97c82f790791,153045,UNIVERSIDADE FEDERAL DO CEARA,000322020,2020,6,NA,NA,Objeto: Aquisição de turbidímetro e medidor de cloro para o desenvolvimento das seguintes ações de enfrentamento da pandemia do coronavírus no âmbito da Universidade Federal do Ceará,8176.1,NA,2020-06-07,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
6d0f61f3b6317a048e562fe08d758a6a,99,7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,000322020,2020,6,NA,NA,Objeto: Serviço de qualificação térmica para LavadoraTermodesinfectadora Sercon TDS-37 do SEME.,4000,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
4b5c5b47567e8f5090953f1bda2ef7bb,99,bef9c8e39a4a292bee741513671ede06,158720,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,000322020,2020,6,NA,NA,"Objeto: Aquisição de equipamentos para os Laboratórios Institucionais de Pesquisa em Biologia Molecular da UFSB, para atender demandas de curto-médio prazo relacionadas à pandemia da COVID-19 e demandas de médio-longo prazo que requeiram a abordagem molecular em ambiente de segurança biológica.",10744,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
4b3ce3880f8968661c874c88bf7f72f2,99,18b57d5ad2068b5616bac6bba51cb2db,160081,23 ESQUADRAO DE CAVALARIA DE SELVA,000322020,2020,6,NA,NA,Objeto: Atender despesas com aquisição de material farmacológico.,10339,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d0865aa4bac3ac6b56fbb575c7324563,99,aee1c9f5431e4d9871217c59b1a362bd,160200,PARQUE REGIONAL DE MANUTENCAO/7,000322020,2020,6,NA,NA,Objeto: Aquisição de materiais a serem empregados no combate ao covid-19 tão somente à parcela necessária ao atendimento a situação de emergência do parque regional de manutenção da 7ª RM,898,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3e5d20ac76be83f79b7b089d858296dc,99,80588a9e8fa97aa57d075770b4f18f87,194028,COORDENACAO REGIONAL DE CUIABA/MT,000322020,2020,6,NA,NA,"Objeto: Aquisição de um motor estacionário destinado ao fortalecimento das atividades de fiscalização e monitoramento das Terras Indígenas Piripkura e Kawahiva do Rio Pardo, considerando a necessidade das equipes que compõem as Bases de Proteção Etnoambientais de realizar acampamento de quarentena, a fim de resguardar a vida dos povos indígenas isolados que ali vivem, de alta vulnerabilidade epidemiológica, visando a prevenção e combate da epidemia coronavírus (Covid-19)",17990,NA,2020-06-12,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
6679c7282f31fa2008cc580577f283da,99,24d9e0eacd4c37e104995cd0e9ad64dc,250104,HOSPITAL FEDERAL CARDOSO FONTES,000322020,2020,6,NA,NA,"Objeto: Aquisição de FILTRO UMIDIFICADOR TRAQUEOSTOMIA e FILTRO BACTERIANO (HEPA), destinado ao enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (COVID-19)",33480,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1f9bec9d1d1901358a344ad3d5f3e33a,99,d9f074f9a453cca4985a5df7b874255b,781332,DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,000322020,2020,6,NA,NA,"Objeto: Prestação de serviço de revisão da viatura administrativa placa LMQ8D42, empregada no planejamento, coordenação e gerenciamento das ações estratégicas da COVID-19.",561.79,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
75b780e114af5292b4a96b026110f070,99,bef9c8e39a4a292bee741513671ede06,158720,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,000332020,2020,6,NA,NA,"Objeto: Aquisição de equipamentos para os Laboratórios Institucionais de Pesquisa em Biologia Molecular da UFSB, para atender demandas de curto-médio prazo relacionadas à pandemia da COVID-19 e demandas de médio-longo prazo que requeiram a abordagem molecular em ambiente de segurança biológica.",30957.4,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3b650fa0828ec54726227654d8961d94,99,18b57d5ad2068b5616bac6bba51cb2db,160081,23 ESQUADRAO DE CAVALARIA DE SELVA,000332020,2020,6,NA,NA,Objeto: Atender despesas com aquisição de material de proteção e segurança.,9900,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
22d36d2741f972845017f4198eb095e5,99,d9f074f9a453cca4985a5df7b874255b,781332,DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,000332020,2020,6,NA,NA,"Objeto: Contratação de seguro veicular da viatura Corsa - placa LNU 7F65, a fim de cumprir o disposto na Ação Orçamentária 21CO - Enfrentamento da emergência de saúde publica de importância internacional decorrente do coronavírus.",1063.9,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c7e0e471e3c7281ee17f710aecc0ae10,99,bef9c8e39a4a292bee741513671ede06,158720,UNIVERSIDADE FEDERAL DO SUL DA BAHIA,000342020,2020,6,NA,NA,Objeto: Aquisição de material de consumo para atender às necessidades de implementação do Plano de Ação de Colaboração no Rastreamento de Indivíduos Portadores do COVID-19 - em resposta a Solicitação de Apoio do Oficio Circular nº 4/2020/CGPO/DIFES/SESU/SESU-MEC - do Curso de Medicina DO CENTRO DE FORMAÇÃO EM CIÊNCIA DA SAÚDE DO CAMPUS PAULO FREIRE DA UFSB.,178500,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
