id_item_contrato,ds_item,sg_unidade_medida,ds_1,ds_2,ds_3,ids_itens_contratos
8854,"DIÁRIAS NACIONAL,CONFORME SV/SUREG/AC NR. 124/2020 E AUTORIZACAO DO PRESIDEN-TE RELACAO Nº 013/2020. OBJETIVO: TRANSPORTAR CESTAS DE ALIMENTOS DA UA PORTO VELHO/RO P/ MANOEL URBANO/AC E CRUZEIRO DO SUL/AC - TED SNPIR-MMFDH 003/2020.",NA,DIÁRIAS,"DIÁRIAS NACIONAL,CONFORME","DIÁRIAS NACIONAL,CONFORME SV/SUREG/AC",{308837a0ed03a5f1b1755b433ab73a74}
7309,ARROZ Du Pillon 000332354,QUILOGRAMA,ARROZ,ARROZ Du,ARROZ Du Pillon,"{ede5a1f297685d56dd0c0989ccd18777,c9329cd049b7a1d0975a109db02d4a01,bf9df7935dfbbcbc591aec110f1cf6f4,bbc2ad8aad2927d861040654fba6e290,ad8ed46c2f454417f7c0d342df284847}"
5647,EMBUTIDO EXCELENCIA 000447702,QUILOGRAMA,EMBUTIDO,EMBUTIDO EXCELENCIA,EMBUTIDO EXCELENCIA 000447702,"{60137e6cbe1678cf15889120bb7a58c7,d4b5aa74861b9bec0960c45a2b6e47db,408304aad7928b0f5dcf93e47ab29dc0,498774bb5ac9b54ff555bb576f80d25a,1f243af4b9a1fadaee0628dd2ac563dc,c24040b1a5f4da9e7e4f6571cdfa2a0b}"
5387,MARGARINA Margarett 000338335,"POTE 500,00 G",MARGARINA,MARGARINA Margarett,MARGARINA Margarett 000338335,"{936f519002a2026dd4b6cb5d52597481,715edee3f5559f5d659fc98cf4b7c05a,1bec0e6f220de19fa00832c176d31e85,8e78d9cd79e2160ad493a0d0fca2c540,c33740cedf07e59a695e76b1ba606812,b6f416206ecbdc40604bfbaae37a9053}"
5424,OLEO COMESTIVEL                                                               ÓLEO COMESTÍVEL EMULSIFICANTE PARA PANIFICAÇÃO (BISCOLAT) FRASCO COM 5 LITROS MARCA: Fortpan  ITEM DO PROCESSO: 00335  ITEM DE MATERIAL: 00000945 Fortpan 000009458,Unidade,OLEO,OLEO COMESTIVEL,OLEO COMESTIVEL ,"{c3fa004e8d5c428edb5ab01e2a256b5f,6c77ad2d4d6ba19b020d7a9b2e7b10ac,fdc0909d31403922db1d5e3ea1ddae78,5e2191be39b5f9c439c28df34be5e0a5,76d342010f70b11193684fb8eae01ca8,a4762f61f50a39e3094c4bd9324ecb0d}"
5559,CONDIMENTO* Quero 000233812,QUILOGRAMA,CONDIMENTO*,CONDIMENTO* Quero,CONDIMENTO* Quero 000233812,"{c7c2818a4dfb623ccef11827d3edbc8c,61fcf04c953eb156ead1bf5d9219f830,766610f7e699cfd0f44af322227607b4,742505d42b4d4fe91e90f61665502fb8,f94249c0ab5cf07bc2fd90dd745c7a72,3e088053da1abd108e7316ec65de4b51,0dfc85048a039cf187ec41a50690f3e0,5203b3090d56b68ec08fb77a29a2d49f,07cf949799505261fda0d20a95ca8b77,12d611fd03abbbea39ea85f31d752ecf,6cf774a4140b3c0b7725d29609d244bf,964b6e0f937b5609f4b5e14c61946bf6}"
6269,SAL SOSAL 000291893,Quilograma,SAL,SAL SOSAL,SAL SOSAL 000291893,"{3f1c0025a082810baa32d7b730d315b9,55b0c7c31020b6c42c4d4372ee1fe533,d8f88357f183f8e620e85acc42d36240,ac8d4a14f420b9ab763637afecc0538c,fddbfda909943e021de819ec1cb8beb5,649cef614de9f4eb5d677b160c531b78,dc6a0ca164551865ca3b9a90f66775d6}"
8868,MANDRIL COM PINÇA 4HOBBY 000219034,Unidade,MANDRIL,MANDRIL COM,MANDRIL COM PINÇA,{b56ab3560da80b0b9cd939f0722e3f96}
8822,"ADV/012/2020/INICIAL/SUREG/PI, REALIZAR ENTREGA DE CESTAS DE ALIMENTOS PARA OSQUILOMBOLAS, ATENDENDO DEMANDA DO TED ENTRE A CONAB E MMFDH NR. 03/2020, CONF.SOL. VIAGEM 218/20 - THE/INTERIOR/THE, DE 25.05 A 01.06.2020 - DIARIAS.",NA,"ADV/012/2020/INICIAL/SUREG/PI,","ADV/012/2020/INICIAL/SUREG/PI, REALIZAR","ADV/012/2020/INICIAL/SUREG/PI, REALIZAR ENTREGA","{f2f1a513ad64d726a95edb0ad6ab29c8,a90fd40e9e5b165b864a9d70c9a35529,3468169ef4e4a0c99dd2416b8e09ad01}"
8855,CLOROQUINA sul de minas 000434657,Quilograma,CLOROQUINA,CLOROQUINA sul,CLOROQUINA sul de,{c37fcdebd86f120b85859a24bf5bff4e}
8856,"ATENDER MEMO 0141/CFPE/CR/BVB/RR DE 17.04.20,REF.PAGAMENTO DE INDíGENAS YANOMAMI QUE IRãO COMPOR ATIVIDADES BAPE WALO PALI,TI.YANOMAMI,CONF.AUT. COORD. SUBST./DIT.",NA,ATENDER,ATENDER MEMO,ATENDER MEMO 0141/CFPE/CR/BVB/RR,{4a6c0e4fdbdbc6f84660c34d005893a0}
8857,SACO NA 000307143,Unidade,SACO,SACO NA,SACO NA 000307143,{6b811df819d093f004442c7838d90b57}
8859,CÉLULA DE FORÇA E ACESSÓRIOS                                                  CELULA DE O2 PARA VENTILADOR MAQUET SERVO-S- -                                MARCA: n/c  ITEM DO PROCESSO: 00003  ITEM DE MATERIAL: 00002167 n/c 000021679,Unidade,CÉLULA,CÉLULA DE,CÉLULA DE FORÇA,{44dce4c547d58dad1e5e11cbebfec45f}
8861,EMENDA DE CABO DE FIBRA                                                       CABO DE COMUNICACAO CELULA DE OXIGENIO                                        MARCA: n/c  ITEM DO PROCESSO: 00005  ITEM DE MATERIAL: 00000580 n/c 000005800,Unidade,EMENDA,EMENDA DE,EMENDA DE CABO,{96b53fee31628d0d51c7454e7334d5f8}
8862,PAGAMENTO REGULAR NO MÊS DE MAIO/2020 AO BOLSISTA MOHAMMED YOUNUS QUE DESENVOLVE SUAS ATIVIDADES NO PROJETO OBSERVATÓRIO COVID-19 001 14842 997380632 PRPGP - OBSERVATÓRIO COVID-19,NA,PAGAMENTO,PAGAMENTO REGULAR,PAGAMENTO REGULAR NO,{d3c8355a38a2484f27bb4b346ed02960}
5460,GÁS LIQUEFEITO DE PETRÓLEO - GLP                                              Gás liquefeito de petróleo (GLP) envasado em cilindros de 13 Kg.              MARCA: Nacional Gás  ITEM DO PROCESSO: 00001  ITEM DE MATERIAL: 00004767 Nacional Gás 000047678,BOTIJÃO,GÁS,GÁS LIQUEFEITO,GÁS LIQUEFEITO DE,"{1541d2a05892aeb429a89c834b29f829,769f5e486c1758ac0bc4780ed5dddfc2,56e941325e4588024317daf41f3fbae1,495d494f63ecb154077ac132531b76d2,e30196b0ffd6beb3e1071010b328f2ac,632f602dd17ef8505d9aaf50cbdbc1d4,8bb090f779bd61b9948e044e0678b610,c8e079cb099299a9e4bafc44c00d644c,a870987d5284049f24a099419ed747f9,0180557be5ff76a6ed7df7c0ca91d776,34a18de0d79db1e6a63ee9e8913fa080}"
6741,190018814 CAMINHAO FURGAO #AHS7,NA,190018814,190018814 CAMINHAO,190018814 CAMINHAO FURGAO,"{5d9695cf9c4113145e5b5eab8c2cf9a8,cc9dbb21eecad5d03f1a4e741dd2520c,b2cf8599a48244939dc6a3bbb0f9713d,49590451f668273f901c6b5699d04459,34df3e4b539adcd1b9807e7818682a8c,eae4481971c09bc81c3a4c65104ad5ba,1a68c3b8569a3ec6889070bc3e414949}"
8847,ACO INOX AISI 304 REDONDO DN. 3/16'X3M BARRA COM 3 METROS,NA,ACO,ACO INOX,ACO INOX AISI,"{a5892a530e03024bee12873d77046e8c,c4981289ccaf5bbee6dc111d353b7981}"
8863,CARVAO MINERAL ATIVADO CENTRAL DE OSMOSE REVERSA DO BLOCO B,NA,CARVAO,CARVAO MINERAL,CARVAO MINERAL ATIVADO,{81991a153a7b063a2ccd1d3507baee69}
7953,PAPEL GRANITO 180G VERDE CX C/50 UN,NA,PAPEL,PAPEL GRANITO,PAPEL GRANITO 180G,"{3f7926d4926fb7865889845f6ffa46ee,f62271444e7517fa3e634fed40b682a1}"
8864,"190026986 SERINGA DESCART?VEL, MATERIAL POLIPROPILENO TRANSPARENTE, AT?XICO, TIPO USO DE#AIK4 10",NA,190026986,190026986 SERINGA,"190026986 SERINGA DESCART?VEL,",{f82982069551bc7640e390ee1f6b2636}
8346,BARRILETE ADX 000412659,Unidade,BARRILETE,BARRILETE ADX,BARRILETE ADX 000412659,"{f6ba6a834a88d7051bad9e70a1819e5b,a3e44e80d672d0b016ff3500728c37dc,7c24220bea2cd33bc619fea7d164ef2c,396f2a9ed8a48c8b97137c305a9f2f26}"
8865,PRATO PORCELANA OXFORD 000242638,UNIDADE,PRATO,PRATO PORCELANA,PRATO PORCELANA OXFORD,{7153be7548dbd174461a053fb7fe6031}
8866,FIO TELEFÔNICO 4HOBBY 000434214,Unidade,FIO,FIO TELEFÔNICO,FIO TELEFÔNICO 4HOBBY,{82b2ec3494c15126b7fb6c49bed25096}
8867,FITA TUBULAR 4HOBBY 000425627,Unidade,FITA,FITA TUBULAR,FITA TUBULAR 4HOBBY,{22bf71653f701091047f9638556902d0}
8060,SERVICO BANCARIO 000013811 Serviço bancário - Poupança Digital,NA,SERVICO,SERVICO BANCARIO,SERVICO BANCARIO 000013811,"{37792ef21b569a440f2d9ed60484c43f,05c464da941c7a16f182a055ee08c8fa,c01a44510733dbd3c62b11c039be1002,07a9006dc180a0c02e946960ec0520a6,bc9e7d41518f9deb1d813f5a50eae549,5836e61a66e7ca7865f5b738d7fabe18,1023759aecc610a9aecaa89c7dfb77e4,c0a82fc5c299f172b7bd215f09e8d8d3,bf74c70768c0a865efd45c205876afed,ef4279eea391b4da36839f0c1006f56d}"
7264,PEDESTAL DE SINALIZAÇAO.,NA,PEDESTAL,PEDESTAL DE,PEDESTAL DE SINALIZAÇAO.,"{cf925abb98ee0a3c2b47ded659fd71c9,063b351d6c2eb56bf6d35f7b561e2910,6b78b7d6914d8dab08e1f2633822242e}"
8870,COLHER SIMONAGGIO 000254936,UNIDADE,COLHER,COLHER SIMONAGGIO,COLHER SIMONAGGIO 000254936,{f65c5f616f28611c2771909b8b9c6443}
8871,"190027192 LUVA CIR?RGICA, MATERIAL L?TEX NATURAL, TAMANHO 8, EST?RIL, CARACTER?STICAS AD#AIR0 10",NA,190027192,190027192 LUVA,"190027192 LUVA CIR?RGICA,",{4027568943a53fdf4d9e4e565c0e4d33}
8431,ARAME FARPADO Genérico 000380015,"Rolo 500,00 M",ARAME,ARAME FARPADO,ARAME FARPADO Genérico,"{19dba006fada1b0db19dde6ebe729adb,18e3b1150b36d915e9d11abcf2110be0,102ddd81ccda627778b5bf4781959fd6}"
8215,"REPARO NA EMBARCAÇÃO ECR BIGUA - SUBISTITUIÇÃO DO MODULO DE IGNIÇÃO DO MOTOR (CDI), LIMPEZA DE CARBURADORES, DESMONTAGEM E REPARO DO COMANDO, SBT E LIMPEZA DE FILTROS E ÓLEO - VISANDO O EMPREGO NA OPERAÇÃO COVID-19",NA,REPARO,REPARO NA,REPARO NA EMBARCAÇÃO,"{e269e011d9c74a9d705ca22849ef1276,3bed283c2194cf3de799bbeceaa11b29,686b09598b783c9981c8058b6d9baa73,b453dfebf403a1c306ac55f0deae5aa4,3abe2018e692703cd23660f79818abdc,278eb782c4967505ae053b359f69bd99}"
7206,COLA LEO&LEO 000356693,UNIDADE,COLA,COLA LEO&LEO,COLA LEO&LEO 000356693,"{57ccb48338731dc6671e8f834cb8db7c,581f9a581e5693073030a084f7c4ab1c,4cf602556a64197c94dab55513f1826b}"
5753,RÉGUA ESCRITÓRIO WALLEU 000203205,UNIDADE,RÉGUA,RÉGUA ESCRITÓRIO,RÉGUA ESCRITÓRIO WALLEU,"{b9ee0e8fbbe640687116588457f34c4d,f00c95924b5e7fb02011bb721955574d,8f403996ad49d86d248da86b0c51a916,da61462fd00bebc634533bb48d457ee3,61b32c7cd49e0e09693aca197dc31425,7dcd86ad4576d057b63062417cb55149}"
8874,ANFÓTERO BETAÍNICO QUIMI 000359557,Litro,ANFÓTERO,ANFÓTERO BETAÍNICO,ANFÓTERO BETAÍNICO QUIMI,{32570d24fa859b35b6771f3adedb260b}
8875,COLHER FLEX 000444093,Unidade,COLHER,COLHER FLEX,COLHER FLEX 000444093,{2a0625be255028c5720b0f98c9068500}
8876,IMPLEMENTARãO BARREIRA SANITáRIA NOS LIMITES DA TI LAGO DO AIAPUá E FARãO AVE-RIGUAçãO DE DENúNCIAS DE BARCO DE PESCA E PESSOAS ESTRANHAS EM ATIVIDADE DE DENTRO DE TERRAS INDíGENAS JURISDICIONADAS A CTL MPU CONF MEMO 70/SEGAT/20,NA,IMPLEMENTARãO,IMPLEMENTARãO BARREIRA,IMPLEMENTARãO BARREIRA SANITáRIA,{6efb34bbaf99ca0910608557524f7fdf}
8877,"RESPIRADOR MÁSCARA CONTRA GASES - EPI 6700 - MÁSCARA CONTRA GASES\, MATERIAL BORRACHA NATURAL, TIPO FILTRO REMOVÍVEL SUBSTITUÍVEL, TIPO FACIAL SEM VISOR, COR CINZA, COM 2 FILTROS\, TAMANHO ÚNICO, MÁSCARA CONTRA GASES\, MATERIAL BORRACHA NATURAL, TIPO FILTRO REMOVÍVEL SUBSTITUÍVEL, TIPO QUEIXO, COR CINZA\, TAMANHO ÚNICO\, COMPONENTES ADICIONAIS CARTUCHOS FILTRANTES DE GASES/VAPORES., MÁSCARA CONTRA GASES, MATERIAL SILICONE\, TIPO FILTRO REMOVÍVEL SUBSTITUÍVEL\, TIPO FACIAL SE",NA,RESPIRADOR,RESPIRADOR MÁSCARA,RESPIRADOR MÁSCARA CONTRA,{4212ae362dbb22b34b6a5b67fd3b7d80}
8878,"CHUVEIRO EMERGÊNCIA, MATERIAL PLÁSTICO ANTI-CORROSIVO, COR AMARELA, ALTURA INSTALAÇÃO 2,10 DO CHÃO M, APLICAÇÃO IMPREGNAÇÃO E DESCONTAMINAÇÃO, CARACTERÍSTICA VÁLVULA PASSAGEM TOTAL/ABERT.AUT.INSTANT. E FECHO MANUAL MARCA: LUCADEMA ITEM DO PROCESSO: 00054 ITEM DE MATERIAL: 000220068",NA,CHUVEIRO,"CHUVEIRO EMERGÊNCIA,","CHUVEIRO EMERGÊNCIA, MATERIAL",{75d7d26da003e80be180e868591a9b81}
7311,DETERGENTE Guarani 000303276,"FRASCO 500,00 ML",DETERGENTE,DETERGENTE Guarani,DETERGENTE Guarani 000303276,"{134c5aa2173dffa0aa3a8bf2887fff1c,ff255a6a592435306421a121512c3561,48fc6ca56cd4706d6e991c94ba8cc41c,f85b92bb25587bf6ceee2812dffa47db,0a6e6f8524cb98b2c51c6a37fae98faa}"
8879,BOMBA PNEUMÁTICA                                                              BOMBA PNEUMATICA                                                              MARCA: N/C  ITEM DO PROCESSO: 00026  ITEM DE MATERIAL: 00006050 N/C 000060500,Unidade,BOMBA,BOMBA PNEUMÁTICA,BOMBA PNEUMÁTICA ,{c34d8374c79ac21ce0423f8a330d2449}
8880,CHAVE ELETRÔNICA                                                              CHAVE ROTATIVA OPTO ELETRONICA                                                MARCA: N/C  ITEM DO PROCESSO: 00028  ITEM DE MATERIAL: 00004105 N/C 000041050,Unidade,CHAVE,CHAVE ELETRÔNICA,CHAVE ELETRÔNICA ,{0b09efbca3fcd21eee51c0361e86a66f}
8881,VENTOINHA                                                                     GRADE VENTOINHA 1235 I1V - DX3010                                             MARCA: N/C  ITEM DO PROCESSO: 00032  ITEM DE MATERIAL: 00010254 N/C 000102547,Unidade,VENTOINHA,VENTOINHA ,VENTOINHA  ,{b113ee7eaf3656161ea772435328c2b4}
8882,UNIDADE CENTRAL PROCESSAMENTO                                                 KIT PLACA CPU P/ DISPLAY CCFL                                                 MARCA: N/C  ITEM DO PROCESSO: 00035  ITEM DE MATERIAL: 00012372 N/C 000123722,Unidade,UNIDADE,UNIDADE CENTRAL,UNIDADE CENTRAL PROCESSAMENTO,{37370426deded1ea5b55e0526c2a0fe8}
8076,RODO PEROVINHA 000232413,UNIDADE,RODO,RODO PEROVINHA,RODO PEROVINHA 000232413,"{ffed3323d0a9c90f10442d1d9d76e06e,3b35c1f185483bdc5ca2b34b8a3c9eb7,46d3c1b8cd0f22c55405e4fb46a4505b,089471bbcb2a078c0ab76b1771436927}"
8884,CAPACHO                                                                       Tapete de alta absorção NÃO DECLARADO 000150236,Unidade,CAPACHO,CAPACHO ,CAPACHO  ,{6d6ddb61be527b15d1067cc85b0b69cb}
7916,REDUTOR DE VELOCIDADE                                                         REDUTOR DE VELOCIDADE Eloo 000096008,UNIDADE,REDUTOR,REDUTOR DE,REDUTOR DE VELOCIDADE,"{98b4741c1a3eaa0c860f8536a561a8fc,18d75e0a6df0dce755279191f5f08129,8517a41d2f89e5eb4fe7caeecd7779cd,96ff14df3de9a1201a3f49c3af68187d}"
8885,"DESPESAS CONFORME ADV.60, VALOR EMPENHADO E COMPLMENTAR.",NA,DESPESAS,DESPESAS CONFORME,"DESPESAS CONFORME ADV.60,",{2621b1c6880378cb440d5851bdda915e}
8886,DESINFETANTE NOVA REINKO 000437412,Unidade,DESINFETANTE,DESINFETANTE NOVA,DESINFETANTE NOVA REINKO,{94b1423f0a128eac529118ff384dc8d8}
7226,FLUXÔMETRO ROMED 000280471,Unidade,FLUXÔMETRO,FLUXÔMETRO ROMED,FLUXÔMETRO ROMED 000280471,"{376b81779eeca731310d7286ad5f8a41,1bb8d768c76f050bb086039d91e1b509,8902027a7a54141e453a70c70a982e55}"
8888,PARA EXECUÇÃO DE DESPESA REFERENTE AO PROJETO DE EXTENSÃO RELACIONADO AO DESENVOLVIMENTO DE AÇÕES RELACIONADAS AO COMBATE AO COVID-19,NA,PARA,PARA EXECUÇÃO,PARA EXECUÇÃO DE,{72a8bc1723e759b19193ee0811a0276a}
6306,LENÇO UMIDECIDO PCT,NA,LENÇO,LENÇO UMIDECIDO,LENÇO UMIDECIDO PCT,"{873845bb112946f84fac0800796c2770,0b4e7e4985f639e80d65cfbaaafcedf3,2ed3beba09a663f205bfd90ec80f1547,163dffab5f677b0f90578950fc7adcd2}"
7495,BRAÇADEIRA CABO AÇO                                                           Abraçadeira do cardan ( Par )                                                 MARCA: -  ITEM DO PROCESSO: 00007  ITEM DE MATERIAL: 00000598 - 000005983,Unidade,BRAÇADEIRA,BRAÇADEIRA CABO,BRAÇADEIRA CABO AÇO,"{2b6ffddbf0b075e6a858a59c73c9fd38,a71c7acaa3a8b2da3d422bd849f568a4,79a5bdfb36a8551aeea9433fbc255745,5fdb48c6c4dfd394de2225a1df78d40d,d5f6854f2791a2926982f182d85de9ef}"
8227,CILINDRO FREIO                                                                Cilindro freio Controil 000150426,Unidade,CILINDRO,CILINDRO FREIO,CILINDRO FREIO ,"{c55a7d2eef7948dd5b0e366c6e17728b,f93895668013405386f3daa920b311c8}"
6176,SACO ABE 000307322,"Pacote 50,00 UN",SACO,SACO ABE,SACO ABE 000307322,"{08c34f4ec827f2e5f52755ebf16b96d1,cb3a8db1d4f71547fb4eebc92f03e0c7,c54640e6121d14b661a1756dc1db61d2}"
8890,MICROTUBO APPLIED BIOSYSTEMS 00041164,Unidade,MICROTUBO,MICROTUBO APPLIED,MICROTUBO APPLIED BIOSYSTEMS,{fd6b02e45ca47a68f82974d78547fd21}
8891,SWAB CB BRASIL 000396142,Unidade,SWAB,SWAB CB,SWAB CB BRASIL,{97bb64f0d05d41c08cfc72bcc25d99da}
6044,RODO VP 000253208,Unidade,RODO,RODO VP,RODO VP 000253208,"{47e6b07f465bd49f2caf39cba335f31f,2c09507ff1202e3407ec41629be8b567,c0ca8f5299119bb38047bb604f973e28}"
7031,SACO mega mil 000304138,"Bobina 500,00 UN",SACO,SACO mega,SACO mega mil,"{3b957f7811d07ce1146e95b7e21df32c,fb37ddca659fc21b8c0914e6ea9cab83,ed5855c3232994cb91a06c87c2db407c,1b787d6bd13f93c719b9b4fe6da3987a}"
5533,GUARDANAPO DE PANO SCALA 000231794,UNIDADE,GUARDANAPO,GUARDANAPO DE,GUARDANAPO DE PANO,"{fc486f40754e2f650c12b974434f3726,15e984e9100a9234528152e67bdd5b91,99e2c8d2c6cdf9ee5ae1dc4cf94e6184,352a1c15d32c0ced5877a24b2180bc05,6f6fe629e5b827a9b00c219c74da0e9b,76cdca8bf2d772d016d67eb71baaec20,012782fdc55d52e136edd71603d2aaf7,e97632ec44630e83122a10d0c132035f,95e0c3b69cbedcf31053f89f912ed243,5a638dd0c91bad47917c55f4e8d0d41c,dd9e88834ae391f3136c97e97204264d,4e4d8c68e7321104dd78cc32f6ede5bd,bbd7887c087750e28d391c3e5de9a88b,f84bc91bd3a15a61e8e9b028597a8756,70018131c4dd9e9279fa8380803e9294,edbe98fe69e572eb20e4383115008d75,92e84cf0ceb80db40c18ca9a37ff2b4d,cf8b8a59ff92a2e94a23f8484ef147e9,51a57d322d3fab0b979009560b6ca346,7ec5e4d441a68326944c3d75f3fbdebc,c85507f0ff94601509aadf6e54a410e4,3c349d9ed8dd30376beae667f54b561a,86e1b3830ac6d5df4a108deee45d03b4,a55c167e192d1f397eae05ba39484073,6246b34890043958f87e022813566105}"
8272,NOBREAK TS SHARA UPS 600VA BIVOLT 115/220V O MATERIAL SERÁ UTILIZADO NO SISTEMA DE VIDEOCONFERENCIA NAS ACOES DE COMBATE À COVID-19._SOLEMP83340-0139/2020 SETOR/DEPTO: CP-32-DIV. DE INTENDENCIA.,NA,NOBREAK,NOBREAK TS,NOBREAK TS SHARA,"{f99976c50bce2c82db103080b762463a,c1c5ab928d5bd1eaaf97e354411da843}"
8893,SACO P/CADAVER C/ETIQUETA DE IDENTIFICAÇÃO TAM GG - ITEM 2,NA,SACO,SACO P/CADAVER,SACO P/CADAVER C/ETIQUETA,{b44b7b2c29e9bbecd3df78af1572c561}
8896,SERVICOS EM ITENS REPARAVEIS DE AVIACAO ATENDER CTR 123/2019- COLOG/DMAVEX/HELICOPTER SUPPORT INC,NA,SERVICOS,SERVICOS EM,SERVICOS EM ITENS,{e18a9c8c3b48e9e6e533b3d70a11e558}
8897,EMBALAGEM LABORATÓRIO Igarai 000453632,Unidade,EMBALAGEM,EMBALAGEM LABORATÓRIO,EMBALAGEM LABORATÓRIO Igarai,{99cf32b6f4b514cecb22952d737225e6}
8898,APLICADOR Applied Biosystems 00041235,Unidade,APLICADOR,APLICADOR Applied,APLICADOR Applied Biosystems,{74cf5f9a34a5e67863667844347cfbd8}
8900,PAPEL CARBONO HARDCOPY 000326826,"CAIXA 100,00 FL",PAPEL,PAPEL CARBONO,PAPEL CARBONO HARDCOPY,{1e3e44e59693958065ce0c1629f671e8}
8901,"O VALOR REFERE-SE AO PAGAMENTO DA ADV 024 DE JOSÉ FERREIRA DA CRUS FILHO PARA TRANSPORTAR ESTRADOS DA UA/SANTA HELENA PARA UA/ GOIâNIA DE ACORDO COM A SV243PERIODO DE 22 A 22/04/2020. 0,5 DIARIAS REL. 012.",NA,O,O VALOR,O VALOR REFERE-SE,{7544c6e1145b76fc01f4b26e767e23d3}
8902,SACO MB 000304134,"BOBINA 500,00 UN",SACO,SACO MB,SACO MB 000304134,{4a392977cd24c70aa43b984b6cf15ba3}
7748,ENVELOPE FORONI 000398877,UNIDADE,ENVELOPE,ENVELOPE FORONI,ENVELOPE FORONI 000398877,"{efe24f96257b91d72194920d57a96e62,20d2a04e59f86ec67e67c238f640a2c3,688487026e6a06ee07fc40111de84f96,8c93c408c19458187e0fcca494dc35ae,de9f0dbbc156ea9d4c163a0182d7f514,f920c505f0dda57a9c029b1ba8e8eb8c}"
8899,FORMULÁRIO CONTÍNUO DATAPEL 000241182,"CAIXA 3.000,00 FL",FORMULÁRIO,FORMULÁRIO CONTÍNUO,FORMULÁRIO CONTÍNUO DATAPEL,"{92c44906edc358415c37ef7e834580b6,99f569dab4ff2f257c4c06b795defa6b,314e10c129aed388f00008fe5eef6436}"
8872,"FINS EMPENHO DESPESAS C/DIARIAS ADV017/2020-SUREG-MT, EMPR.JOSE F_SANTANA",NA,FINS,FINS EMPENHO,FINS EMPENHO DESPESAS,"{1fd75a5fbd86df72490724e1ed518b82,7d20e7b0d357c977717418fe75319c90,9e7e96ac97b3eeed35c50828a8c9db37,609d28f6f36eca1b2003a56db3047b49,9098f6d41618ddb93d02b1350f8b1116}"
8270,DETERGENTE ATUAL 000296365,"Frasco 500,00 ML",DETERGENTE,DETERGENTE ATUAL,DETERGENTE ATUAL 000296365,"{fda51c5b2e3b491cadb856ca892253e7,8e25247658fd9c6c63a325bfad1b525d,698ed047c1bdba562de01f4e5880204c,584e845f9478831f194aac0866342bcb,d42e3a57f4bc27863c3e6f626c7614bb}"
8653,DELIMITADOR TRÁFEGO                                                           Cilindro canalizador de tráfego PROTVIAS 000134350,UNIDADE,DELIMITADOR,DELIMITADOR TRÁFEGO,DELIMITADOR TRÁFEGO ,"{eeede51ebfa7317349ebb76ffe566410,6a7ed1712062ffac48cda7eecac10212,820930e45697ce075421c60a74b2529d,ff83b053d9b6f64af51f68ee35944379}"
8903,DESTINA-SE AO PAGAMENTO DE DESPESAS REFERENTES AS AÇÕES PREVENTIVAS PARA O ENFRENTAMENTO DAS DESIGUALDADES SOCIAIS DIANTE DA EMERGÊNCIA DE SAÚDE PÚBLICA DECORRENTE DO CORNA VÍRUS ( COVID- 19 ) NO MUNICÍPIO DE MANACAPURU - AMAZONAS. PROCESSO: 23706.000231/2020-23 - DOCENTE: DANNIEL ROCHA BEVILÁQUA.,NA,DESTINA-SE,DESTINA-SE AO,DESTINA-SE AO PAGAMENTO,{191635509e56483c8a3a11d414d08b5a}
5253,36-ABECOVID - COVID-19. BRASILEIROS RETIDOS EM HONDURAS. AJUDA HUMANITARIA. AT 3616/2020.,NA,36-ABECOVID,36-ABECOVID -,36-ABECOVID - COVID-19.,"{851fe3bb67d8946b0a8e31a10a162b84,2503fdff217b77e23a1d298af43ec04b,daedc26bec115af19670c39cc19910ea,27014271384de410a6dba9559d7d88db,0a99d3ab3f0a266fd1c1c882fcf1c34e}"
8905,SUPORTE MOP Delta Plus 000450517,Unidade,SUPORTE,SUPORTE MOP,SUPORTE MOP Delta,{ae362795bf25c4d362bfffd9db32fec0}
6070,DETERGENTE ALICE 000253075,"Caixa 24,00 UN",DETERGENTE,DETERGENTE ALICE,DETERGENTE ALICE 000253075,"{c5c39d1519edaf52716a4a99bac7b6d9,9dd05e60550a11353e910d7f198b3ea5,287bc469feab4bf99e12456eb46a2701,ecd4770faa33251161c47b291df6fafe,1d69fbea79c3ba0724937a1da90c1868,89979d4a67f77324d9341e6c7ba8c053,96eb6c7547fca4970434e295de500107,bd65cad04323531cb48b800e636ce34b,ccbba6c61580bd78e99a5334e2f067f2,92dd7ea5fcce2c134d89320fe4582d33,d439514aa7b4ad113797b760abfb64a7,c2d48c4386237b37f5db7211292d7fe3,a8978b6d5278ec12971043622c4cc2cc,c659560cc6c3408f9c46c56fdf079049,81121d9c592c759e5c53d10f0ced6a37,80fc6544115ae9c828be5e81bc0daebf,57954c05427a871e076f28ab5bf08bdd,cdad2b6ae4efa092f268af8481f28926,cf998ac10e7c2acc402976118e847cc8,db9834dcd614b13f218abd709a81973f,9fe20a33501c9098b088d1eb37d8cd9f,f093f75adb41e69c754377b76b0d620d,859d8d1b97719348d6e0e67761cadd31}"
8825,"NOTE I15-5590-A30M I7-10510U/16GB/SSD256/W10, DELL 9CATMAT-465779);",NA,NOTE,NOTE I15-5590-A30M,"NOTE I15-5590-A30M I7-10510U/16GB/SSD256/W10,","{073a63bec5470d21afaeb613b8c27d62,0677c552d2e17d8bb08636c174983c58}"
8686,REFORçO NA 2020LI000263.,NA,REFORçO,REFORçO NA,REFORçO NA 2020LI000263.,"{b4d1300610ae99f7d668d776567a5fff,f890461b8c81e931b935533ec7f94e25}"
