CD_ORGAO,NOME_ORGAO,SIGLA_ORGAO,ESFERA,SETOR_GOVERNAMENTAL,CNPJ,HOME_PAGE,NATUREZA_JURIDICA,CONTABILIDADE,SITUACAO_ORGAO,CD_MUNICIPIO_TCERS,NOME_MUNICIPIO,CD_MUNICIPIO_IBGE
56100,PM DE RONDA ALTA,PM RONDA A,MUNICIPAL,EXECUTIVO,87711503000153,www.rondaalta.rs.gov.br,PUBLICA,4320/64,1-ATIVO,161,RONDA ALTA,4316105
56101,CM DE RONDA ALTA,CM RONDA A,MUNICIPAL,LEGISLATIVO,10793748000142,www.rondaalta.rs.leg.br,PUBLICA,4320/64,1-ATIVO,161,RONDA ALTA,4316105
56200,PM DE RONDINHA,PM RONDINH,MUNICIPAL,EXECUTIVO,87712212000180,www.rondinha.rs.gov.br,PUBLICA,4320/64,1-ATIVO,162,RONDINHA,4316204
56201,CM DE RONDINHA,CM RONDINH,MUNICIPAL,LEGISLATIVO,19329128000121,www.rondinha.rs.leg.br,PUBLICA,4320/64,1-ATIVO,162,RONDINHA,4316204
56300,PM DE ROQUE GONZALES,PM,MUNICIPAL,EXECUTIVO,87612982000150,www.roquegonzales-rs.com.br,PUBLICA,4320/64,1-ATIVO,163,ROQUE GONZALES,4316303
56301,CM DE ROQUE GONZALES,CM ROQUE G,MUNICIPAL,LEGISLATIVO,91104893000170,www.roquegonzales-rs.com.br,PUBLICA,4320/64,1-ATIVO,163,ROQUE GONZALES,4316303
56400,PM DE ROSÁRIO DO SUL,PM,MUNICIPAL,EXECUTIVO,88138292000174,www.prefeituraderosario.com.br,PUBLICA,4320/64,1-ATIVO,164,ROSÁRIO DO SUL,4316402
56401,CM DE ROSÁRIO DO SUL,CM ROSARIO,MUNICIPAL,LEGISLATIVO,89234660000140,www.camararosariodosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,164,ROSÁRIO DO SUL,4316402
56500,PM DE SALVADOR DO SUL,PM S. DO S,MUNICIPAL,EXECUTIVO,87860763000190,www.salvadordosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,165,SALVADOR DO SUL,4316501
56501,CM DE SALVADOR DO SUL,CM SALVADO,MUNICIPAL,LEGISLATIVO,11934581000155,www.camarasalvadordosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,165,SALVADOR DO SUL,4316501
56600,PM DE SANANDUVA,PM SANANDU,MUNICIPAL,EXECUTIVO,87613543000162,www.sananduva.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,166,SANANDUVA,4316600
56601,CM DE SANANDUVA,CM SANANDU,MUNICIPAL,LEGISLATIVO,29334924000106,www.camarasananduva.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,166,SANANDUVA,4316600
56700,PM DE SANTA BÁRBARA DO SUL,PM STA BAR,MUNICIPAL,EXECUTIVO,88496468000160,www.santabarbaradosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,167,SANTA BÁRBARA DO SUL,4316709
56701,CM DE SANTA BÁRBARA DO SUL,CM STA BAR,MUNICIPAL,LEGISLATIVO,3692474000130,www.cmsantabarbaradosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,167,SANTA BÁRBARA DO SUL,4316709
56702,INST. MUN. PREV. ASSIST. SERV. S. BÁRBARA DO SUL - IMPAS,IMPAS,MUNICIPAL,AUTARQUIA,93541449000148,www.santabarbaradosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,167,SANTA BÁRBARA DO SUL,4316709
56800,PM DE SANTA CRUZ DO SUL,PM S.CRUZ,MUNICIPAL,EXECUTIVO,95440517000108,www.santacruz.rs.gov.br,PUBLICA,4320/64,1-ATIVO,168,SANTA CRUZ DO SUL,4316808
56801,CM DE SANTA CRUZ DO SUL,CM SANTA C,MUNICIPAL,LEGISLATIVO,94576840000140,www.camarasantacruz.rs.gov.br,PUBLICA,4320/64,1-ATIVO,168,SANTA CRUZ DO SUL,4316808
56900,PM DE SANTA MARIA,PM SANTA M,MUNICIPAL,EXECUTIVO,88488366000100,www.santamaria.rs.gov.br,PUBLICA,4320/64,1-ATIVO,169,SANTA MARIA,4316907
56901,CM DE SANTA MARIA,CM SANTA M,MUNICIPAL,LEGISLATIVO,89250708000104,www.camara-sm.rs.gov.br,PUBLICA,4320/64,1-ATIVO,169,SANTA MARIA,4316907
57000,PM DE SANTANA DA BOA VISTA,PM S BOA V,MUNICIPAL,EXECUTIVO,88141460000180,www.santanadaboavista.rs.gov.br,PUBLICA,4320/64,1-ATIVO,170,SANTANA DA BOA VISTA,4317004
57001,CM DE SANTANA DA BOA VISTA,CM SANT B,MUNICIPAL,LEGISLATIVO,4215391000112,www.santanadaboavista.rs.leg.br,PUBLICA,4320/64,1-ATIVO,170,SANTANA DA BOA VISTA,4317004
57100,PM DE SANT'ANA DO LIVRAMENTO,PM,MUNICIPAL,EXECUTIVO,88124961000159,www.sdolivramento.com.br,PUBLICA,4320/64,1-ATIVO,171,SANTANA DO LIVRAMENTO,4317103
57101,CM DE SANT'ANA DO LIVRAMENTO,CM LIVRAME,MUNICIPAL,LEGISLATIVO,89696470000145,www.santanadolivramento.rs.leg.br/,PUBLICA,4320/64,1-ATIVO,171,SANTANA DO LIVRAMENTO,4317103
57102,DEP. DE ÁGUA E ESGOTOS - SANT'ANA DO LIVRAMENTO,DAE,MUNICIPAL,AUTARQUIA,96041330000102,www.santanadolivramento.com.br/dae,PUBLICA,4320/64,1-ATIVO,171,SANTANA DO LIVRAMENTO,4317103
57103,SISTEMA DE PREVIDÊNCIA MUNICIPAL - S. LIVRAMENTO,SISPREM,MUNICIPAL,AUTARQUIA,92913581000170,www.sisprem.santanadolivramento.rs.gov.br,PUBLICA,4320/64,1-ATIVO,171,SANTANA DO LIVRAMENTO,4317103
57200,PM DE SANTA ROSA,PM,MUNICIPAL,EXECUTIVO,88546890000182,www.santarosa.rs.gov.br,PUBLICA,4320/64,1-ATIVO,172,SANTA ROSA,4317202
57201,CM DE SANTA ROSA,CM SANTA R,MUNICIPAL,LEGISLATIVO,92466473000105,www.camarasantarosa.rs.gov.br,PUBLICA,4320/64,1-ATIVO,172,SANTA ROSA,4317202
57202,CONSÓRCIO DISTRITAL DE SAÚDE,CODIS,MUNICIPAL,CONSÓRCIO ADMINISTRATIVO,94188208000120,codis.starosa@hturbo.com.br,PRIVADA,4320/64,4-EXTINTO,172,SANTA ROSA,4317202
57203,FUND. MUN. DE SAÚDE - SANTA ROSA,FUMSSAR,MUNICIPAL,FUNDAÇÃO,1273946000194,www.fumssar.com.br,PUBLICA,4320/64,1-ATIVO,172,SANTA ROSA,4317202
57300,PM DE SANTA VITÓRIA DO PALMAR,PM S V PAL,MUNICIPAL,EXECUTIVO,88824099000197,www.santavitoriadopalmar.rs.gov.br,PUBLICA,4320/64,1-ATIVO,173,SANTA VITÓRIA DO PALMAR,4317301
57301,CM DE SANTA VITÓRIA DO PALMAR,CM S V PAL,MUNICIPAL,LEGISLATIVO,2532978000120,www.camarasvp.rs.gov.br,PUBLICA,4320/64,1-ATIVO,173,SANTA VITÓRIA DO PALMAR,4317301
57302,CAIXA DE AUXÍLIOS DOS SERV. MUNIC. - SANTA VIT. DO PALMAR,CASERVIM,MUNICIPAL,AUTARQUIA,87812947000185,www.santavitoriadopalmar.rs.gov.br,PUBLICA,4320/64,1-ATIVO,173,SANTA VITÓRIA DO PALMAR,4317301
57400,PM DE SANTIAGO,PM SANTIAG,MUNICIPAL,EXECUTIVO,87897740000150,www.santiago.rs.gov.br,PUBLICA,4320/64,1-ATIVO,174,SANTIAGO,4317400
57401,CM DE SANTIAGO,CM SANTIAG,MUNICIPAL,LEGISLATIVO,89343065000143,www.camaradesantiago.rs.gov.br,PUBLICA,4320/64,1-ATIVO,174,SANTIAGO,4317400
57500,PM DE SANTO ÂNGELO,PM,MUNICIPAL,EXECUTIVO,87613071000148,www.santoangelo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,175,SANTO ÂNGELO,4317509
57501,CM DE SANTO ÂNGELO,CM S ANGEL,MUNICIPAL,LEGISLATIVO,5458479000128,www.camarasa.rs.gov.br,PUBLICA,4320/64,1-ATIVO,175,SANTO ÂNGELO,4317509
57503,CIA. DE DESENVOLV. DAS MISSÕES-S. ÂNGELO,CODEMISA,MUNICIPAL,SOCIEDADE ANÔNIMA,,,PUBLICA,6404/76,4-EXTINTO,175,SANTO ÂNGELO,4317509
57600,PM DE SANTO ANTÔNIO DA PATRULHA,PM,MUNICIPAL,EXECUTIVO,88814199000132,www.santoantoniodapatrulha.rs.gov.br/pmsap,PUBLICA,4320/64,1-ATIVO,176,SANTO ANTÔNIO DA PATRULHA,4317608
57601,CM DE SANTO ANTÔNIO DA PATRULHA,CM STO ANT,MUNICIPAL,LEGISLATIVO,89834410000141,www.camarasap.rs.gov.br,PUBLICA,4320/64,1-ATIVO,176,SANTO ANTÔNIO DA PATRULHA,4317608
57602,HOSPITAL MUNICIPAL DE SANTO ANTÔNIO DA PATRULHA,,MUNICIPAL,AUTARQUIA,96303011000110,,PUBLICA,4320/64,4-EXTINTO,176,SANTO ANTÔNIO DA PATRULHA,4317608
57603,FUND. EDUC. AGRÍCOLA DE STO.  ANTÔNIO DA PATRULHA,FEASA,MUNICIPAL,FUNDAÇÃO,89833958000177,,PUBLICA,4320/64,1-ATIVO,176,SANTO ANTÔNIO DA PATRULHA,4317608
57604,FUND. MUSEU ANTROP. CALDAS JÚNIOR - S. A. DA PATRULHA,,MUNICIPAL,FUNDAÇÃO,91310177000140,www.museucaldasjunior.hpg.com.br,PUBLICA,4320/64,1-ATIVO,176,SANTO ANTÔNIO DA PATRULHA,4317608
57605,AÇÚCAR GAÚCHO S/A. - S.A.PATRULHA,AGASA-S.A.,MUNICIPAL,SOCIEDADE ANÔNIMA,96298450000181,,PRIVADA,6404/76,4-EXTINTO,176,SANTO ANTÔNIO DA PATRULHA,4317608
57700,PM DE SANTO ANTÔNIO DAS MISSÕES,PM,MUNICIPAL,EXECUTIVO,87612974000104,www.santoantoniodasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,177,SANTO ANTÔNIO DAS MISSÕES,4317707
57701,CM DE SANTO ANTÔNIO DAS MISSÕES,CM S A MIS,MUNICIPAL,LEGISLATIVO,7810394000192,www.camarasantoantoniodasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,177,SANTO ANTÔNIO DAS MISSÕES,4317707
57800,PM DE SANTO AUGUSTO,PM,MUNICIPAL,EXECUTIVO,87613105000102,www.santoaugusto.rs.gov.br,PUBLICA,4320/64,1-ATIVO,178,SANTO AUGUSTO,4317806
57801,CM DE SANTO AUGUSTO,CM S AUGUS,MUNICIPAL,LEGISLATIVO,90167131000150,www.santoaugusto.rs.leg.br,PUBLICA,4320/64,1-ATIVO,178,SANTO AUGUSTO,4317806
57900,PM DE SANTO CRISTO,PM,MUNICIPAL,EXECUTIVO,87612818000143,www.santocristo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,179,SANTO CRISTO,4317905
57901,CM DE SANTO CRISTO,CM S CRIST,MUNICIPAL,LEGISLATIVO,13498137000160,www.camarasantocristo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,179,SANTO CRISTO,4317905
58000,PM DE SÃO BORJA,PM,MUNICIPAL,EXECUTIVO,88489786000101,www.saoborja.rs.gov.br,PUBLICA,4320/64,1-ATIVO,180,SÃO BORJA,4318002
58001,CM DE SÃO BORJA,CM SAO BOR,MUNICIPAL,LEGISLATIVO,90791997000138,www.camarasaoborja.rs.gov.br,PUBLICA,4320/64,1-ATIVO,180,SÃO BORJA,4318002
58002,FUND. EDUCACIONAL DE SÃO BORJA,FESB,MUNICIPAL,FUNDAÇÃO,88814967000158,,PRIVADA,4320/64,8-AGUARDA BAIXA CNPJ / DOCUMENTO,180,SÃO BORJA,4318002
58100,PM DE SÃO FRANCISCO DE ASSIS,PM,MUNICIPAL,EXECUTIVO,87896882000101,www.saofranciscodeassis.rs.gov.br,PUBLICA,4320/64,1-ATIVO,181,SÃO FRANCISCO DE ASSIS,4318101
58101,CM DE SÃO FRANCISCO DE ASSIS,CM S F DE,MUNICIPAL,LEGISLATIVO,91262154000107,www.saofranciscodeassis.rs.leg.br/,PUBLICA,4320/64,1-ATIVO,181,SÃO FRANCISCO DE ASSIS,4318101
58200,PM DE SÃO FRANCISCO DE PAULA,PM S F PAU,MUNICIPAL,EXECUTIVO,88756879000147,www.saofranciscodepaula.rs.gov.br,PUBLICA,4320/64,1-ATIVO,182,SÃO FRANCISCO DE PAULA,4318200
58201,CM DE SÃO FRANCISCO DE PAULA,CM S F DE,MUNICIPAL,LEGISLATIVO,9568409000183,www.camarasfp.rs.gov.br,PUBLICA,4320/64,1-ATIVO,182,SÃO FRANCISCO DE PAULA,4318200
58300,PM DE SÃO GABRIEL,PM,MUNICIPAL,EXECUTIVO,88768080000170,www.saogabriel.rs.gov.br,PUBLICA,4320/64,1-ATIVO,183,SÃO GABRIEL,4318309
58301,CM DE SÃO GABRIEL,CM S GABRI,MUNICIPAL,LEGISLATIVO,89498232000125,www.camarasg.rs.gov.br,PUBLICA,4320/64,1-ATIVO,183,SÃO GABRIEL,4318309
58400,PM DE SÃO JERÔNIMO,PM S JERON,MUNICIPAL,EXECUTIVO,88117700000101,www.saojeronimo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,184,SÃO JERÔNIMO,4318408
58401,CM DE SÃO JERÔNIMO,CM S JERON,MUNICIPAL,LEGISLATIVO,90893439000183,www.saojeronimo.rs.leg.br,PUBLICA,4320/64,1-ATIVO,184,SÃO JERÔNIMO,4318408
58500,PM DE SÃO JOSÉ DO NORTE,PM S JOSE,MUNICIPAL,EXECUTIVO,88568902000170,www.saojosedonorte.rs.gov.br,PUBLICA,4320/64,1-ATIVO,185,SÃO JOSÉ DO NORTE,4318507
58501,CM DE SÃO JOSÉ DO NORTE,CM S J NOR,MUNICIPAL,LEGISLATIVO,653833000151,www.camarasjnorte.rs.gov.br,PUBLICA,4320/64,1-ATIVO,185,SÃO JOSÉ DO NORTE,4318507
58600,PM DE SÃO JOSÉ DO OURO,PM S JOSE,MUNICIPAL,EXECUTIVO,87613550000164,www.saojosedoouro.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,186,SÃO JOSÉ DO OURO,4318606
58601,CM DE SÃO JOSÉ DO OURO,CM S JOSE,MUNICIPAL,LEGISLATIVO,11058875000160,saojosedoouro.rs.leg.br,PUBLICA,4320/64,1-ATIVO,186,SÃO JOSÉ DO OURO,4318606
58700,PM DE SÃO LEOPOLDO,PM S LEOPO,MUNICIPAL,EXECUTIVO,89814693000160,www.saoleopoldo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,187,SÃO LEOPOLDO,4318705
58701,CM DE SÃO LEOPOLDO,CM S LEOPO,MUNICIPAL,LEGISLATIVO,88369426000168,www.camarasaoleopoldo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,187,SÃO LEOPOLDO,4318705
58702,SERVIÇO MUN. DE ÁGUA E ESGOTOS - S. LEOPOLDO,SEMAE,MUNICIPAL,AUTARQUIA,88368386000130,www.semae.rs.gov.br,PUBLICA,4320/64,1-ATIVO,187,SÃO LEOPOLDO,4318705
58703,FUND. CULTURAL SÃO LEOPOLDO,F CULT.-S.,MUNICIPAL,FUNDAÇÃO,92931914000194,,PRIVADA,4320/64,4-EXTINTO,187,SÃO LEOPOLDO,4318705
58704,FUND. HOSPITAL CENTENÁRIO - SÃO LEOPOLDO,FHCSL-HC,MUNICIPAL,FUNDAÇÃO,92931245000150,,PUBLICA,4320/64,1-ATIVO,187,SÃO LEOPOLDO,4318705
58705,SERVIÇO MUN. DE HABITAÇÃO-S.LEOPOLDO,SEMHAB,MUNICIPAL,AUTARQUIA,,,PUBLICA,4320/64,4-EXTINTO,187,SÃO LEOPOLDO,4318705
58706,INST. APOS. PENSÕES SERV. MUN. - SÃO LEOPOLDO,IAPS,MUNICIPAL,AUTARQUIA,93850972000156,www.iaps.com.br,PUBLICA,4320/64,1-ATIVO,187,SÃO LEOPOLDO,4318705
58800,PM DE SÃO LOURENÇO DO SUL,PM S LOUR,MUNICIPAL,EXECUTIVO,87893111000152,www.saolourencodosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,188,SÃO LOURENÇO DO SUL,4318804
58801,CM DE SÃO LOURENÇO DO SUL,CM S LOURE,MUNICIPAL,LEGISLATIVO,9566723000127,www.camarasaolourencodosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,188,SÃO LOURENÇO DO SUL,4318804
58900,PM DE SÃO LUIZ GONZAGA,PM,MUNICIPAL,EXECUTIVO,87613022000105,www.saoluizgonzaga.rs.gov.br,PUBLICA,4320/64,1-ATIVO,189,SÃO LUIZ GONZAGA,4318903
58901,CM DE SÃO LUIZ GONZAGA,CM S L GON,MUNICIPAL,LEGISLATIVO,93592384000160,www.camarasaoluizgonzaga.rs.gov.br,PUBLICA,4320/64,1-ATIVO,189,SÃO LUIZ GONZAGA,4318903
59000,PM DE SÃO MARCOS,PM SAO MAR,MUNICIPAL,EXECUTIVO,88818299000137,www.saomarcos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,190,SÃO MARCOS,4319000
59001,CM DE SÃO MARCOS,SM SAO MAR,MUNICIPAL,LEGISLATIVO,6921653000190,www.camarasaomarcos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,190,SÃO MARCOS,4319000
59100,PM DE SÃO MARTINHO,PM,MUNICIPAL,EXECUTIVO,87613097000196,www.saomartinho.rs.gov.br,PUBLICA,4320/64,1-ATIVO,191,SÃO MARTINHO,4319109
59101,CM DE SÃO MARTINHO,CM S MARTI,MUNICIPAL,LEGISLATIVO,4830314000172,www.camarasaomartinho.rs.gov.br/site,PUBLICA,4320/64,1-ATIVO,191,SÃO MARTINHO,4319109
59200,PM DE SÃO NICOLAU,PM,MUNICIPAL,EXECUTIVO,87612966000168,www.saonicolau.rs.gov.br,PUBLICA,4320/64,1-ATIVO,192,SÃO NICOLAU,4319208
59201,CM DE SÃO NICOLAU,CM SAO NIC,MUNICIPAL,LEGISLATIVO,91555052000180,www.camarasaonicolau.rs.gov.br,PUBLICA,4320/64,1-ATIVO,192,SÃO NICOLAU,4319208
59300,PM DE SÃO PAULO DAS MISSÕES,PM,MUNICIPAL,EXECUTIVO,87613642000144,www.saopaulodasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,193,SÃO PAULO DAS MISSÕES,4319307
59301,CM DE SÃO PAULO DAS MISSÕES,CM SPM,MUNICIPAL,LEGISLATIVO,10783960000129,www.camarasaopaulodasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,193,SÃO PAULO DAS MISSÕES,4319307
59400,PM DE SÃO PEDRO DO SUL,PM S P DO,MUNICIPAL,EXECUTIVO,87489910000168,www.saopedrodosul.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,194,SÃO PEDRO DO SUL,4319406
59401,CM DE SÃO PEDRO DO SUL,CM S PEDRO,MUNICIPAL,LEGISLATIVO,89250641000108,www.camarasps.rs.gov.br,PUBLICA,4320/64,1-ATIVO,194,SÃO PEDRO DO SUL,4319406
59500,PM DE SÃO SEBASTIÃO DO CAÍ,PM S S CAI,MUNICIPAL,EXECUTIVO,88370879000104,www.saosebastiaodocai.rs.gov.br,PUBLICA,4320/64,1-ATIVO,195,SÃO SEBASTIÃO DO CAÍ,4319505
59501,CM DE SÃO SEBASTIÃO DO CAÍ,CM S SEB C,MUNICIPAL,LEGISLATIVO,10735415000167,www.saosebastiaodocai.rs.leg.br,PUBLICA,4320/64,1-ATIVO,195,SÃO SEBASTIÃO DO CAÍ,4319505
59600,PM DE SÃO SEPÉ,PM S SEPE,MUNICIPAL,EXECUTIVO,97229181000164,www.saosepe.rs.gov.br,PUBLICA,4320/64,1-ATIVO,196,SÃO SEPÉ,4319604
59601,CM DE SÃO SEPÉ,CM SAO SEP,MUNICIPAL,LEGISLATIVO,89601124000136,www.saosepe.rs.leg.br,PUBLICA,4320/64,1-ATIVO,196,SÃO SEPÉ,4319604
59602,FUND. CULT. AFIF JORGE SIMÕES FILHO - SÃO SEPÉ,FCAJSF,MUNICIPAL,FUNDAÇÃO,92457860000177,www.fundacaoafif.com.br,PUBLICA,4320/64,1-ATIVO,196,SÃO SEPÉ,4319604
59700,PM DE SÃO VALENTIM,PM S VALEN,MUNICIPAL,EXECUTIVO,87613378000149,www.saovalentim.rs.gov.br,PUBLICA,4320/64,1-ATIVO,197,SÃO VALENTIM,4319703
59701,CM DE SÃO VALENTIM,CM S VALEN,MUNICIPAL,LEGISLATIVO,29295030000154,www.camarasaovalentim.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,197,SÃO VALENTIM,4319703
59800,PM DE SÃO VICENTE DO SUL,PM S V DO,MUNICIPAL,EXECUTIVO,87572079000103,www.saovicentedosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,198,SÃO VICENTE DO SUL,4319802
59801,CM DE SÃO VICENTE DO SUL,CM S VICEN,MUNICIPAL,LEGISLATIVO,18896888000158,www.camarasaovicentedosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,198,SÃO VICENTE DO SUL,4319802
59900,PM DE SAPIRANGA,PM SAPIRAN,MUNICIPAL,EXECUTIVO,87366159000102,www.sapiranga.rs.gov.br,PUBLICA,4320/64,1-ATIVO,199,SAPIRANGA,4319901
59901,CM DE SAPIRANGA,CM SAPIRAN,MUNICIPAL,LEGISLATIVO,3537635000110,www.camarasapiranga.com.br,PUBLICA,4320/64,1-ATIVO,199,SAPIRANGA,4319901
60000,PM DE SAPUCAIA DO SUL,PM SAPUCAI,MUNICIPAL,EXECUTIVO,88185020000125,www.sapucaiadosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,200,SAPUCAIA DO SUL,4320008
60001,CM DE SAPUCAIA DO SUL,CM SAPUCAI,MUNICIPAL,LEGISLATIVO,92009026000119,www.cmsapucaiadosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,200,SAPUCAIA DO SUL,4320008
60002,HOSP. MUN. GETÚLIO VARGAS-SAPUCAIA DO SUL,HMGV-SAP.S,MUNICIPAL,AUTARQUIA,88185020000206,fhgv.com.br,PUBLICA,4320/64,8-AGUARDA BAIXA CNPJ / DOCUMENTO,200,SAPUCAIA DO SUL,4320008
60100,PM DE SARANDI,PM SARANDI,MUNICIPAL,EXECUTIVO,97320030000117,www.sarandi.rs.gov.br,PUBLICA,4320/64,1-ATIVO,201,SARANDI,4320107
60101,CM DE SARANDI,CM SARANDI,MUNICIPAL,LEGISLATIVO,90161779000110,www.cmsarandi.rs.gov.br,PUBLICA,4320/64,1-ATIVO,201,SARANDI,4320107
60200,PM DE SEBERI,PM,MUNICIPAL,EXECUTIVO,87613196000178,www.pmseberi.com.br,PUBLICA,4320/64,1-ATIVO,202,SEBERI,4320206
60201,CM DE SEBERI,CM SEBERI,MUNICIPAL,LEGISLATIVO,30012840000135,www.camaraseberi.com.br,PUBLICA,4320/64,1-ATIVO,202,SEBERI,4320206
60300,PM DE SELBACH,PM SELBACH,MUNICIPAL,EXECUTIVO,87613501000121,www.selbach.rs.gov.br,PUBLICA,4320/64,1-ATIVO,203,SELBACH,4320305
60301,CM DE SELBACH,CM SELBACH,MUNICIPAL,LEGISLATIVO,94703519000180,www.cmselbach.com.br,PUBLICA,4320/64,1-ATIVO,203,SELBACH,4320305
60400,PM DE SERAFINA CORRÊA,PM S CORRE,MUNICIPAL,EXECUTIVO,88597984000180,www.serafinacorrea.rs.gov.br,PUBLICA,4320/64,1-ATIVO,204,SERAFINA CORRÊA,4320404
60401,CM DE SERAFINA CORRÊA,CM S CORRE,MUNICIPAL,LEGISLATIVO,92901909000139,www.serafinacorrea.rs.leg.br,PUBLICA,4320/64,1-ATIVO,204,SERAFINA CORRÊA,4320404
60402,FUND. SERAFINENSE CULT.-SERAFINA CORRÊA,FSERAF.CUL,MUNICIPAL,FUNDAÇÃO,90221813000102,,PUBLICA,4320/64,4-EXTINTO,204,SERAFINA CORRÊA,4320404
60500,PM DE SERTÃO,PM SERTAO,MUNICIPAL,EXECUTIVO,87614269000146,www.sertao.rs.gov.br,PUBLICA,4320/64,1-ATIVO,205,SERTÃO,4320503
60501,CM DE SERTÃO,CM SERTAO,MUNICIPAL,LEGISLATIVO,7344487000179,www.camarasertao.rs.gov.br,PUBLICA,4320/64,1-ATIVO,205,SERTÃO,4320503
60600,PM DE SEVERIANO DE ALMEIDA,PM S DE AL,MUNICIPAL,EXECUTIVO,87613360000147,www.severianodealmeida.rs.gov.br,PUBLICA,4320/64,1-ATIVO,206,SEVERIANO DE ALMEIDA,4320602
60601,CM DE SEVERIANO DE ALMEIDA,CM S DE AL,MUNICIPAL,LEGISLATIVO,29566941000179,www.cmseverianodealmeida.rs.go,PUBLICA,4320/64,1-ATIVO,206,SEVERIANO DE ALMEIDA,4320602
60700,PM DE SOBRADINHO,PM SOBRADI,MUNICIPAL,EXECUTIVO,87592861000194,www.sobradinho.rs.gov.br,PUBLICA,4320/64,1-ATIVO,207,SOBRADINHO,4320701
60701,CM DE SOBRADINHO,CM SOBRADI,MUNICIPAL,LEGISLATIVO,89711014000127,www.camarasobradinho-rs.com.br,PUBLICA,4320/64,1-ATIVO,207,SOBRADINHO,4320701
60800,PM DE SOLEDADE,PM SOLEDAD,MUNICIPAL,EXECUTIVO,87738530000110,www.soledade.rs.gov.br/site/,PUBLICA,4320/64,1-ATIVO,208,SOLEDADE,4320800
60801,CM DE SOLEDADE,CM SOLEDAD,MUNICIPAL,LEGISLATIVO,8017662000186,www.camarasoledade.rs.gov.br,PUBLICA,4320/64,1-ATIVO,208,SOLEDADE,4320800
60802,CIA. DE DESENVOLVIMENTO DE SOLEDADE,CODESOL-SO,MUNICIPAL,SOCIEDADE ANÔNIMA,94895562000194,,PUBLICA,6404/76,4-EXTINTO,208,SOLEDADE,4320800
60900,PM DE TAPEJARA,PM TAPEJAR,MUNICIPAL,EXECUTIVO,87615449000142,www.tapejara.rs.gov.br,PUBLICA,4320/64,1-ATIVO,209,TAPEJARA,4320909
60901,CM DE TAPEJARA,CM TAPEJAR,MUNICIPAL,LEGISLATIVO,33117792000138,www.camaratapejara.com.br,PUBLICA,4320/64,1-ATIVO,209,TAPEJARA,4320909
61000,PM DE TAPERA,PM TAPERA,MUNICIPAL,EXECUTIVO,87613493000113,www.tapera.rs.gov.br,PUBLICA,4320/64,1-ATIVO,210,TAPERA,4321006
61001,CM DE TAPERA,CM TAPERA,MUNICIPAL,LEGISLATIVO,90161332000140,www.camaratapera.com.br,PUBLICA,4320/64,1-ATIVO,210,TAPERA,4321006
61100,PM DE TAPES,PM TAPES,MUNICIPAL,EXECUTIVO,88811948000178,www.tapes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,211,TAPES,4321105
61101,CM DE TAPES,CM TAPES,MUNICIPAL,LEGISLATIVO,93204030000109,www.tapes.rs.leg.br,PUBLICA,4320/64,1-ATIVO,211,TAPES,4321105
61102,FUNDAÇÃO ASSISTENCIAL DE TAPES,FAT,MUNICIPAL,FUNDAÇÃO,97731889000119,,PRIVADA,4320/64,4-EXTINTO,211,TAPES,4321105
61103,FUND. EDUCAC. AGRÍCOLA RUY RAMOS-TAPES,FEA,MUNICIPAL,FUNDAÇÃO,,,PUBLICA,,4-EXTINTO,211,TAPES,4321105
61200,PM DE TAQUARA,PM,MUNICIPAL,EXECUTIVO,97761407000173,www.taquara.rs.gov.br,PUBLICA,4320/64,1-ATIVO,212,TAQUARA,4321204
61201,CM DE TAQUARA,CM TAQUARA,MUNICIPAL,LEGISLATIVO,839957000126,www.camarataquara.rs.gov.br,PUBLICA,4320/64,1-ATIVO,212,TAQUARA,4321204
